geo_lat,geo_long,om_altura,om_circuitos,om_funcionamiento,om_materialL,om_materialS,om_potencia,om_proteccion,om_tipoLampara,om_tipoLuz,om_tipoSoporte,uri,barrio,distrito
39.47757631742627,-6.348989113544834,10,1,S,P,F,250,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11628,El Cuartillo,Norte
39.4774762611758,-6.348684016463322,10,1,S,P,F,250,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11629,El Cuartillo,Norte
39.47740180222287,-6.348335046074346,10,1,S,P,F,250,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11630,El Cuartillo,Norte
39.477314641114766,-6.348012300540868,10,1,S,P,F,250,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11631,El Cuartillo,Norte
39.4772208355147,-6.347689807178391,10,1,S,P,F,250,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11632,El Cuartillo,Norte
39.47708012984047,-6.34735193833357,10,1,S,P,F,250,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11633,El Cuartillo,Norte
39.47690015852779,-6.347333037465988,10,1,S,P,F,250,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11634,El Cuartillo,Norte
39.476869276789664,-6.347145442452701,10,1,S,P,F,250,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11635,El Cuartillo,Norte
39.47694782918962,-6.34709097402693,10,1,S,P,F,250,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11636,El Cuartillo,Norte
39.489757200129155,-6.376075051390134,10,1,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11637,Montesol,Norte
39.48982930195794,-6.375726607978378,10,1,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11638,Montesol,Norte
39.48986560550734,-6.37539364064372,10,1,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11639,Montesol,Norte
39.48988819472251,-6.375070274127717,10,1,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11640,Montesol,Norte
39.48990303338405,-6.374740035877233,10,1,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11641,Montesol,Norte
39.489904238832985,-6.374403170661419,8,1,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11642,Montesol,Norte
39.48986146885842,-6.3741939930280385,10,1,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11643,Montesol,Norte
39.48937357992405,-6.375972582945209,10,1,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11644,Montesol,Norte
39.48935237399347,-6.375621945199917,10,1,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11645,Montesol,Norte
39.489334188646325,-6.37527681550636,10,1,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11646,Montesol,Norte
39.4893124143711,-6.37492436142789,10,1,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11647,Montesol,Norte
39.489295877115076,-6.374576948282529,10,1,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11648,Montesol,Norte
39.48624861412289,-6.375487643298493,10,3,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11649,Montesol,Norte
39.486226841921216,-6.3751352057895865,10,3,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11650,Montesol,Norte
39.48621115245925,-6.374834574533235,10,3,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11651,Montesol,Norte
39.48627427720136,-6.376163943709238,10,3,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11652,Montesol,Norte
39.486173749744836,-6.374053240728502,10,3,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11653,Montesol,Norte
39.486155560265104,-6.373708127390043,10,3,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11654,Montesol,Norte
39.486133782696925,-6.373355691205479,10,3,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11655,Montesol,Norte
39.486118088654884,-6.373055061005512,10,3,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11656,Montesol,Norte
39.486005877090264,-6.373900227428601,10,3,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11657,Montesol,Norte
39.48596590915493,-6.373202678556696,10,3,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11658,Montesol,Norte
39.48595021474169,-6.372902049134832,10,3,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11659,Montesol,Norte
39.486013361409796,-6.374231411532882,10,3,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11660,Montesol,Norte
39.487035862811766,-6.37697702011022,10,2,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11661,Montesol,Norte
39.48684047504373,-6.377006512752807,10,2,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11662,Montesol,Norte
39.48666420754071,-6.377013139677014,10,2,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11663,Montesol,Norte
39.486458220923744,-6.37703756385771,10,2,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11664,Montesol,Norte
39.487066089859404,-6.37727558595839,10,2,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11665,Montesol,Norte
39.48687070198902,-6.377305077786054,10,2,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11666,Montesol,Norte
39.48669443444473,-6.377311703963577,10,2,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11667,Montesol,Norte
39.48648844773693,-6.377336127281319,10,2,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11668,Montesol,Norte
39.48631038397927,-6.376625364258965,10,3,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11669,Montesol,Norte
39.486327594434556,-6.376867511052571,10,3,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11670,Montesol,Norte
39.486176203382996,-6.376873202927213,10,3,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11671,Montesol,Norte
39.48615366452873,-6.3765250876152635,10,3,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11672,Montesol,Norte
39.48613476500311,-6.376078147709621,10,3,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11673,Montesol,Norte
39.48612153659541,-6.375752390759065,10,3,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11674,Montesol,Norte
39.48609631656794,-6.375415704284058,10,3,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11675,Montesol,Norte
39.4860705818517,-6.375056277083276,10,3,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11676,Montesol,Norte
39.4861528592553,-6.377139688943965,10,3,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11677,Montesol,Norte
39.48558403130189,-6.374702807746265,10,3,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11678,Montesol,Norte
39.48559580777075,-6.374964123723462,10,3,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11679,Montesol,Norte
39.485613535307984,-6.375229009481455,10,3,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11680,Montesol,Norte
39.4856216904741,-6.375460114570757,10,3,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11681,Montesol,Norte
39.48564192324328,-6.37570593853182,10,3,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11682,Montesol,Norte
39.485723072685296,-6.375919123055112,10,3,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11683,Montesol,Norte
39.48579895486064,-6.376159062325958,10,3,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11684,Montesol,Norte
39.485874921211106,-6.376402791371691,10,3,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11685,Montesol,Norte
39.48595632704274,-6.376627348528187,10,3,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11686,Montesol,Norte
39.48603220687822,-6.376867288311664,10,3,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11687,Montesol,Norte
39.48610826894497,-6.374645144761756,10,3,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11688,Montesol,Norte
39.48793014885473,-6.374289881010026,10,1,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11689,Montesol,Norte
39.48767829741569,-6.374318329272442,10,1,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11690,Montesol,Norte
39.48743967053534,-6.374334883479141,10,1,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11691,Montesol,Norte
39.48718781905411,-6.374363331281122,10,1,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11692,Montesol,Norte
39.48698741866557,-6.3743746842675595,10,1,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11693,Montesol,Norte
39.48673556801993,-6.374403130455594,10,1,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11694,Montesol,Norte
39.48649717684479,-6.374419712300781,10,1,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11695,Montesol,Norte
39.48624532618323,-6.374448159190083,10,1,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11696,Montesol,Norte
39.48595147819927,-6.37447057698306,10,3,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11697,Montesol,Norte
39.48569962746423,-6.374499022195654,10,3,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11698,Montesol,Norte
39.48554994605225,-6.374122242613229,10,3,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11699,Montesol,Norte
39.48553175687821,-6.373777132323657,10,3,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11700,Montesol,Norte
39.48550997869543,-6.373424698120184,10,3,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11701,Montesol,Norte
39.48549428491974,-6.373124070576336,10,3,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11702,Montesol,Norte
39.48581950275997,-6.372658394965368,10,4,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11703,Montesol,Norte
39.48556765178015,-6.372686846651949,10,4,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11704,Montesol,Norte
39.48642481736816,-6.372605159589676,10,4,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11705,Montesol,Norte
39.486172966439554,-6.3726336118363065,10,4,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11706,Montesol,Norte
39.486894595871185,-6.3725570656602475,10,4,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11707,Montesol,Norte
39.486642745884936,-6.37258551833202,10,4,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11708,Montesol,Norte
39.48734978733296,-6.372513315087651,10,4,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11709,Montesol,Norte
39.487097937412855,-6.372541769355597,10,4,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11710,Montesol,Norte
39.48784006730274,-6.372475752884625,10,4,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11711,Montesol,Norte
39.48758821649573,-6.372504206458471,10,4,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11712,Montesol,Norte
39.488020797188724,-6.372466131388243,10,2,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11713,Montesol,Norte
39.49000431541324,-6.373433752500179,6,3,S,P,F,100,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11714,Montesol,Norte
39.489802097168756,-6.373319963915822,6,3,S,P,F,100,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11715,Montesol,Norte
39.48963291809027,-6.373239074739161,6,3,S,P,F,100,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11716,Montesol,Norte
39.489407316790654,-6.373129961529231,6,3,S,P,F,100,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11717,Montesol,Norte
39.48924685228588,-6.373044951307873,6,3,S,P,F,100,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11718,Montesol,Norte
39.4890153847845,-6.372936059008131,6,3,S,P,F,100,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11719,Montesol,Norte
39.488841390875315,-6.372843682188229,6,3,S,P,F,100,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11720,Montesol,Norte
39.48860172189229,-6.372761657201805,6,3,S,P,F,100,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11721,Montesol,Norte
39.48845592538597,-6.372676097474829,6,3,S,P,F,100,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11722,Montesol,Norte
39.489912870186984,-6.373171852048775,6,3,S,P,F,100,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11723,Montesol,Norte
39.48974662450263,-6.373090853822622,6,3,S,P,F,100,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11724,Montesol,Norte
39.489530595615975,-6.373015523258363,6,3,S,P,F,100,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11725,Montesol,Norte
39.489355650369845,-6.372889194543,6,3,S,P,F,100,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11726,Montesol,Norte
39.48913668791419,-6.372813975437904,6,3,S,P,F,100,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11727,Montesol,Norte
39.48897414682625,-6.372766983035076,6,3,S,P,F,100,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11728,Montesol,Norte
39.48875526913793,-6.372695556361372,6,3,S,P,F,100,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11729,Montesol,Norte
39.488574527318825,-6.372622695018308,6,3,S,P,F,100,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11730,Montesol,Norte
39.48850362924917,-6.37247361413494,6,3,S,P,F,100,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11731,Montesol,Norte
39.48986906854435,-6.372953241766394,6,3,S,P,F,100,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11732,Montesol,Norte
39.489696955805606,-6.372872465058483,6,3,S,P,F,100,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11733,Montesol,Norte
39.48952467160937,-6.372784107639501,6,3,S,P,F,100,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11734,Montesol,Norte
39.489325814802946,-6.37268916386926,6,3,S,P,F,100,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11735,Montesol,Norte
39.48910590852184,-6.37257224972518,6,3,S,P,F,100,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11736,Montesol,Norte
39.488966834646035,-6.372497664392429,6,3,S,P,F,100,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11737,Montesol,Norte
39.48874268993255,-6.372452994222742,6,3,S,P,F,100,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11738,Montesol,Norte
39.48870980268983,-6.372556664697279,6,3,S,P,F,100,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11739,Montesol,Norte
39.48886035287828,-6.372592726855872,6,3,S,P,F,100,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11740,Montesol,Norte
39.489594320288354,-6.371617587252851,11,1,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11741,Montesol,Norte
39.48956274219061,-6.370525759854215,11,1,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11742,Montesol,Norte
39.48961854813223,-6.371338685808372,11,1,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11743,Montesol,Norte
39.48959095347177,-6.370893400708173,11,1,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11744,Montesol,Norte
39.48969811224427,-6.370474279776166,11,1,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11745,Montesol,Norte
39.48969445568474,-6.37031270583447,11,2,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11746,Montesol,Norte
39.48955664748099,-6.370256450343134,11,2,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11747,Montesol,Norte
39.48953393590842,-6.36996622435927,11,2,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11748,Montesol,Norte
39.4895197903894,-6.369562476374906,11,2,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11749,Montesol,Norte
39.489469083555115,-6.369202153907995,11,2,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11750,Montesol,Norte
39.48940632454242,-6.370505764322517,11,1,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11751,Montesol,Norte
39.489114098140426,-6.370532951616009,11,1,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11752,Montesol,Norte
39.489328294541494,-6.369269993442575,11,2,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11753,Montesol,Norte
39.48903606859726,-6.369297185850795,11,2,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11754,Montesol,Norte
39.48888421658117,-6.370389584287982,11,2,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11755,Montesol,Norte
39.48859198929216,-6.370416771775535,11,2,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11756,Montesol,Norte
39.48925488215143,-6.370361595375102,11,2,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11757,Montesol,Norte
39.489186999026145,-6.369131912564899,11,2,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11758,Montesol,Norte
39.48874249278688,-6.370565195361599,11,1,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11759,Montesol,Norte
39.489361679129686,-6.371698569960147,11,1,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11760,Montesol,Norte
39.489022503358655,-6.371631374085506,11,1,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11761,Montesol,Norte
39.489004306240226,-6.371286247720058,11,1,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11762,Montesol,Norte
39.48898252087631,-6.370933798350705,11,1,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11763,Montesol,Norte
39.48896682017978,-6.370633156797435,11,1,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11764,Montesol,Norte
39.48902999461501,-6.371962571897086,11,1,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11765,Montesol,Norte
39.48857964974317,-6.371693357980994,11,1,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11766,Montesol,Norte
39.48856145290663,-6.371348234936439,11,1,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11767,Montesol,Norte
39.488539667777154,-6.370995786606488,11,1,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11768,Montesol,Norte
39.48852396730331,-6.370695146934335,11,1,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11769,Montesol,Norte
39.48858714077956,-6.372024554869736,11,1,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11770,Montesol,Norte
39.48806332522645,-6.37172571767227,11,4,S,P,F,250,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11771,Montesol,Norte
39.488045128543384,-6.37138059600047,11,4,S,P,F,250,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11772,Montesol,Norte
39.48802334269707,-6.371028150289825,11,4,S,P,F,250,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11773,Montesol,Norte
39.488007642379834,-6.370727512825541,11,4,S,P,F,250,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11774,Montesol,Norte
39.48807081606314,-6.372056910958492,11,4,S,P,F,250,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11775,Montesol,Norte
39.48786627353812,-6.371755780100321,11,4,S,P,F,250,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11776,Montesol,Norte
39.48784807697613,-6.371410659388194,11,4,S,P,F,250,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11777,Montesol,Norte
39.48782629215344,-6.371058214621784,11,4,S,P,F,250,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11778,Montesol,Norte
39.48781059194171,-6.370757577993558,11,4,S,P,F,250,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11779,Montesol,Norte
39.487873764258175,-6.37208697245973,11,4,S,P,F,250,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11780,Montesol,Norte
39.48603124659666,-6.371918850602164,10,1,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11781,Montesol,Norte
39.48601305081589,-6.371573738876282,10,1,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11782,Montesol,Norte
39.48599126591608,-6.371221304470162,10,1,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11783,Montesol,Norte
39.485975566385044,-6.370920675670437,10,1,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11784,Montesol,Norte
39.48603873656348,-6.372250034300088,10,1,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11785,Montesol,Norte
39.48593094555099,-6.370035688216782,10,2,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11786,Montesol,Norte
39.485912744206765,-6.369690577788574,10,2,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11787,Montesol,Norte
39.4858909545284,-6.369338144760029,10,2,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11788,Montesol,Norte
39.485875250124586,-6.369037515925164,10,2,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11789,Montesol,Norte
39.485938440865596,-6.370366870937951,10,2,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11790,Montesol,Norte
39.485768394867556,-6.370041815513022,10,3,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11791,Montesol,Norte
39.485750193567924,-6.36969670588433,10,3,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11792,Montesol,Norte
39.48572840303488,-6.369344273705509,10,3,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11793,Montesol,Norte
39.48571269866992,-6.369043645567144,10,3,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11794,Montesol,Norte
39.48577589013911,-6.370372997464769,10,3,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11795,Montesol,Norte
39.485342934972444,-6.372687078603117,10,4,S,P,F,150,F,VSAP,AC,Ba,http://opendata.caceres.es/recurso/energia/farolas/Farola/11796,Montesol,Norte
